x,y_0_5,y_1_0,y_1_5,y_2_0,y_2_5,y_3_0,y_3_5,y_4_0,y_8_0
-2.6576576576576576,0.04897101165181303,0.03505612823197739,0.007274123512010083,0.00048299262758320303,5.626062244329058e-06,3.942799328902679e-09,2.8488337802604096e-14,1.1900440868995232e-22,0.0
-2.6476476476476476,0.049121731712293004,0.035408802618727454,0.007454204434300309,0.0005093358127165287,6.268437360393452e-06,4.870514130721141e-09,4.256414835840164e-14,2.5127129189171544e-22,0.0
-2.6376376376376376,0.04927320215367701,0.035765025007762505,0.00763839072033172,0.0005370081694689447,6.9798890207722275e-06,6.006944844085775e-09,6.335492446702348e-14,5.260924427136593e-22,0.0
-2.6276276276276276,0.049425428691578975,0.03612483109297096,0.007826765901391905,0.0005660705208411606,7.76734716138385e-06,7.396798657522555e-09,9.394760044665829e-14,1.092315885734057e-21,0.0
-2.6176176176176176,0.04957841710331459,0.0364882569273317,0.008019414928577471,0.0005965861297462637,8.638381707800465e-06,9.093851966895293e-09,1.3879351307331686e-13,2.2492045568753272e-21,0.0
-2.6076076076076076,0.049732173228783316,0.03685533892652656,0.008216424189193479,0.0006286207789823476,9.601255881413833e-06,1.1162680822098312e-08,2.0428668714868658e-13,4.5933717614212426e-21,0.0
-2.5975975975975976,0.049886702971366194,0.03722611387258926,0.008417881523116311,0.0006622428529323178,1.066498337201468e-05,1.3680699100441882e-08,2.9957641862353555e-13,9.30429533815795e-21,0.0
-2.5875875875875876,0.05004201229883977,0.03760061891759101,0.008623876239111363,0.000697523420983136,1.183938960380867e-05,1.674055475413932e-08,4.377045575000242e-13,1.869441317246484e-20,0.0
-2.5775775775775776,0.05019810724430693,0.037978891587363145,0.008834499131096423,0.0007345363226538783,1.3135177330492296e-05,2.0452941910585937e-08,6.371909567535849e-13,3.7260077078052475e-20,0.0
-2.5675675675675675,0.05035499390714414,0.03836096978525731,0.009049842494341471,0.0007733582544189341,1.4563996803517802e-05,2.4949894992430422e-08,9.242350131747747e-13,7.367263829938798e-20,0.0
-2.5575575575575575,0.050512678453966287,0.038746891795943386,0.009270000141595377,0.000814068858209521,1.6138520766038633e-05,3.0388640470193574e-08,1.33576075395409e-12,1.445194010134977e-19,0.0
-2.5475475475475475,0.05067116711960921,0.03913669628924566,0.00949506741912946,0.0008567508115733851,1.7872524533195478e-05,3.695609247081518e-08,1.923612286777586e-12,2.8127447942120206e-19,0.0
-2.5375375375375375,0.05083046620813009,0.039530422324017614,0.00972514122268789,0.0009014899194690554,1.9780971427320993e-05,4.4874090355346916e-08,2.7603117915790415e-12,5.431820854574517e-19,0.0
-2.5275275275275275,0.05099058209382649,0.03992810935205562,0.009960320013334273,0.000948375207667517,2.188010384424987e-05,5.440548966916881e-08,3.946931511316626e-12,1.0408737578778417e-18,0.0
-2.5175175175175175,0.051151521222274204,0.04032979722205208,0.01020070383318378,0.0009974990177303046,2.418754023415624e-05,6.58612326861517e-08,5.623814537535846e-12,1.9793138765204673e-18,0.0
-2.5075075075075075,0.051313290111384316,0.040735526183588326,0.010446394321009536,0.0010489571035292656,2.6722378287134567e-05,7.960854124769255e-08,7.985119501798363e-12,3.735266902386215e-18,0.0
-2.4974974974974975,0.05147589535248017,0.04114533689116766,0.010697494727711976,0.0011028487292690761,2.9505304620022105e-05,9.60803928775111e-08,1.1298477954082071e-11,6.995926481039408e-18,0.0
-2.4874874874874875,0.05163934361139437,0.041559270408288954,0.01095410993163939,0.0011592767689695249,3.255871126665475e-05,1.1578646137712826e-07,1.5931460899580952e-11,1.3005037935428183e-17,0.0
-2.4774774774774775,0.05180364162958645,0.041977368211561304,0.011216346453747434,0.0012183478073601983,3.590681927877518e-05,1.3932572542230196e-07,2.2387078627042573e-11,2.3996442206655076e-17,0.0
-2.4674674674674675,0.05196879622528174,0.04239967219486001,0.01148431247258537,0.0012801722421357307,3.957580974908697e-05,1.674009732370929e-07,3.13512180264052e-11,4.395182260864746e-17,0.0
-2.4574574574574575,0.05213481429463166,0.04282622467352439,0.011758117839096206,0.001344864387515206,4.359396257138828e-05,2.0083545837033787e-07,4.3755794395012464e-11,7.991486493010231e-17,0.0
-2.4474474474474475,0.052301702812896346,0.04325706838859782,0.012037874091217564,0.0014125425790445045,4.799180325522933e-05,2.4059199108915364e-07,6.086251018757187e-11,1.4425292950512622e-16,0.0
-2.4374374374374375,0.052469468835649506,0.04369224651111047,0.012323694468269981,0.0014833292795755004,5.2802258114026924e-05,2.8779478208301086e-07,8.4373532750008e-11,2.58519759807858e-16,0.0
-2.4274274274274275,0.052638119500006846,0.04413180264640504,0.012615693925118701,0.0015573511863509891,5.806081814594331e-05,3.4375439018231673e-07,1.1657720212446127e-10,4.600027313652111e-16,0.0
-2.4174174174174174,0.05280766202587771,0.04457578083850609,0.01291398914609492,0.0016347393391190467,6.380571192599121e-05,4.0999616377234253e-07,1.6053915037620284e-10,8.127370742643629e-16,0.0
